Price,Qty_,Sub_Total,Discount,Tax,Final_Total,Non_Taxable,CGST_Rate,CGST_Amount,SGST_Rate,SGST_Amount,VAT_Rate,VAT_Amount,Service_Charge_Rate,Service_Charge_Amount,Payment_Type,Order_Type,Status,Covers,modification_delta,Severity_Label,expected_total,total_diff,Anomaly_Type,timestamp
325,0.5,162.5,0.0,16.3,178.8,0.0,2.5,4.1,2.5,4.1,10,0.0,5,8.1,Cash,Dine In,Complimentary,2,0.0,2,178.8,0.0,Unusual Access,2025-04-06
70,5.0,350.0,0.0,35.1,385.1,0.0,2.5,8.8,2.5,8.8,10,0.0,5,17.5,Cash,Dine In,Complimentary,25,0.0,2,385.1,0.0,Suspicious Content,2025-02-10
765,1.5,1147.5,0.0,114.8,1262.3,0.0,2.5,28.7,2.5,28.7,10,0.0,5,57.4,Cash,Dine In,Complimentary,0,0.0,2,1262.3,0.0,Missing Data,2025-02-25
1450,2.0,2900.0,0.0,290.0,3190.0,0.0,2.5,72.5,2.5,72.5,10,0.0,5,145.0,Cash,Dine In,Complimentary,30,0.0,2,3190.0,0.0,Unusual Access,2025-02-15
325,6.0,1950.0,0.0,0.0,1950.0,1950.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,20,0.0,2,1950.0,0.0,Duplication,2025-04-03
125,4.0,500.0,0.0,0.0,500.0,500.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,35,0.0,2,500.0,0.0,Missing Data,2025-02-20
130,1.0,130.0,0.0,0.0,130.0,130.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,30,0.0,2,130.0,0.0,Suspicious Content,2025-03-05
260,3.0,780.0,0.0,39.0,819.0,0.0,2.5,19.5,2.5,19.5,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,819.0,0.0,Suspicious Content,2025-03-23
130,1.0,130.0,0.0,13.1,143.1,0.0,2.5,3.3,2.5,3.3,10,0.0,5,6.5,Cash,Dine In,Complimentary,30,0.0,2,143.1,0.0,Modification,2025-04-26
125,1.0,125.0,0.0,12.5,137.5,0.0,2.5,3.1,2.5,3.1,10,0.0,5,6.3,Cash,Dine In,Complimentary,25,0.0,2,137.5,0.0,Unusual Access,2025-02-08
95,2.0,190.0,0.0,0.0,190.0,190.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,30,0.0,2,190.0,0.0,Missing Data,2025-01-01
185,1.0,185.0,0.0,0.0,185.0,185.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,10,0.0,2,185.0,0.0,Missing Data,2025-02-01
365,1.0,365.0,0.0,37.5,402.5,0.0,2.5,9.6,2.5,9.6,10,0.0,5,18.3,Cash,Dine In,Complimentary,0,0.0,2,402.5,0.0,Suspicious Content,2025-01-26
135,2.0,270.0,0.0,0.0,270.0,270.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,4,0.0,2,270.0,0.0,Modification,2025-03-26
295,10.0,2950.0,0.0,295.1,3245.1,0.0,2.5,73.8,2.5,73.8,10,0.0,5,147.5,Cash,Dine In,Complimentary,30,0.0,2,3245.1,0.0,Duplication,2025-04-07
110,3.0,330.0,0.0,0.0,330.0,330.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,30,0.0,2,330.0,0.0,Missing Data,2025-02-21
725,1.0,725.0,0.0,0.0,725.0,725.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,4,0.0,2,725.0,0.0,Modification,2025-01-21
165,1.0,165.0,0.0,16.5,181.5,0.0,2.5,4.1,2.5,4.1,10,0.0,5,8.3,Cash,Dine In,Complimentary,25,0.0,2,181.5,0.0,Missing Data,2025-01-12
365,11.0,4015.0,0.0,401.6,4416.6,0.0,2.5,100.4,2.5,100.4,10,0.0,5,200.8,Cash,Dine In,Complimentary,25,0.0,2,4416.6,0.0,Missing Data,2025-02-17
365,4.0,1460.0,0.0,146.0,1606.0,0.0,2.5,36.5,2.5,36.5,10,0.0,5,73.0,Cash,Dine In,Complimentary,23,0.0,2,1606.0,0.0,Unusual Access,2025-01-27
375,3.0,1125.0,0.0,112.5,1237.5,0.0,2.5,28.1,2.5,28.1,10,0.0,5,56.3,Cash,Dine In,Complimentary,40,0.0,2,1237.5,0.0,Missing Data,2025-02-05
325,5.0,1625.0,0.0,162.5,1787.5,0.0,2.5,40.6,2.5,40.6,10,0.0,5,81.3,Cash,Dine In,Complimentary,20,0.0,2,1787.5,0.0,Suspicious Content,2025-02-22
365,2.0,730.0,0.0,73.1,803.1,0.0,2.5,18.3,2.5,18.3,10,0.0,5,36.5,Cash,Dine In,Complimentary,20,0.0,2,803.1,0.0,Suspicious Content,2025-03-09
295,2.0,590.0,0.0,29.6,619.6,0.0,2.5,14.8,2.5,14.8,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,619.6,0.0,Unusual Access,2025-02-27
225,1.0,225.0,0.0,22.5,247.5,0.0,2.5,5.6,2.5,5.6,10,0.0,5,11.3,Cash,Dine In,Complimentary,5,0.0,2,247.5,0.0,Modification,2025-03-24
85,5.0,425.0,0.0,0.0,425.0,425.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,40,0.0,2,425.0,0.0,Missing Data,2025-03-25
135,2.0,270.0,0.0,27.1,297.1,0.0,2.5,6.8,2.5,6.8,10,0.0,5,13.5,Cash,Dine In,Complimentary,4,0.0,2,297.1,0.0,Missing Data,2025-01-12
125,4.0,500.0,0.0,50.0,550.0,0.0,2.5,12.5,2.5,12.5,10,0.0,5,25.0,Cash,Dine In,Complimentary,20,0.0,2,550.0,0.0,Modification,2025-04-04
395,1.0,395.0,0.0,0.0,395.0,395.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,0,0.0,2,395.0,0.0,Unusual Access,2025-03-29
225,1.0,225.0,0.0,22.5,247.5,0.0,2.5,5.6,2.5,5.6,10,0.0,5,11.3,Cash,Dine In,Complimentary,15,0.0,2,247.5,0.0,Modification,2025-02-17
1255,1.0,1255.0,0.0,0.0,1255.0,1255.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,25,0.0,2,1255.0,0.0,Modification,2025-01-20
600,1.0,600.0,0.0,0.0,600.0,600.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,1,0.0,2,600.0,0.0,Modification,2025-01-14
795,1.5,1192.5,0.0,119.2,1311.7,0.0,2.5,29.8,2.5,29.8,10,0.0,5,59.6,Cash,Dine In,Complimentary,0,0.0,2,1311.7,0.0,Unusual Access,2025-02-09
365,6.0,2190.0,0.0,219.1,2409.1,0.0,2.5,54.8,2.5,54.8,10,0.0,5,109.5,Cash,Dine In,Complimentary,23,0.0,2,2409.1,0.0,Missing Data,2025-02-07
1255,0.5,627.5,0.0,0.0,627.5,627.5,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,0,0.0,2,627.5,0.0,Suspicious Content,2025-02-17
395,1.0,395.0,0.0,40.6,435.6,0.0,2.5,10.4,2.5,10.4,10,0.0,5,19.8,Cash,Dine In,Complimentary,0,0.0,2,435.6,0.0,Duplication,2025-03-24
525,0.5,262.5,0.0,26.3,288.8,0.0,2.5,6.6,2.5,6.6,10,0.0,5,13.1,Cash,Dine In,Complimentary,25,0.0,2,288.8,0.0,Suspicious Content,2025-01-11
295,7.0,2065.0,0.0,0.0,2065.0,2065.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,1,0.0,2,2065.0,0.0,Suspicious Content,2025-01-22
245,6.0,1470.0,0.0,0.0,1470.0,1470.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,1,0.0,2,1470.0,0.0,Unusual Access,2025-02-23
1255,1.0,1255.0,0.0,125.6,1380.6,0.0,2.5,31.4,2.5,31.4,10,0.0,5,62.8,Cash,Dine In,Complimentary,25,0.0,2,1380.6,0.0,Modification,2025-01-28
135,1.0,135.0,0.0,0.0,135.0,135.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,4,0.0,2,135.0,0.0,Modification,2025-03-17
85,2.0,170.0,0.0,8.6,178.6,0.0,2.5,4.3,2.5,4.3,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,178.6,0.0,Suspicious Content,2025-02-01
900,1.0,900.0,0.0,135.0,1035.0,0.0,2.5,0.0,2.5,0.0,10,90.0,5,45.0,Cash,Dine In,Complimentary,0,0.0,2,1035.0,0.0,Duplication,2025-03-24
425,10.0,4250.0,0.0,0.0,4250.0,4250.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,25,0.0,2,4250.0,0.0,Modification,2025-03-05
150,1.0,150.0,0.0,15.1,165.1,0.0,2.5,3.8,2.5,3.8,10,0.0,5,7.5,Cash,Dine In,Complimentary,5,0.0,2,165.1,0.0,Suspicious Content,2025-02-01
185,2.0,370.0,0.0,37.1,407.1,0.0,2.5,9.3,2.5,9.3,10,0.0,5,18.5,Cash,Dine In,Complimentary,6,0.0,2,407.1,0.0,Suspicious Content,2025-04-10
2025,1.0,2025.0,0.0,0.0,2025.0,2025.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,1,0.0,2,2025.0,0.0,Unusual Access,2025-02-10
425,2.0,850.0,0.0,42.6,892.6,0.0,2.5,21.3,2.5,21.3,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,892.6,0.0,Unusual Access,2025-02-06
100,4.0,400.0,0.0,0.0,400.0,400.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,2,0.0,2,400.0,0.0,Unusual Access,2025-03-16
70,5.0,350.0,0.0,35.1,385.1,0.0,2.5,8.8,2.5,8.8,10,0.0,5,17.5,Cash,Dine In,Complimentary,40,0.0,2,385.1,0.0,Suspicious Content,2025-03-02
90,1.0,90.0,0.0,0.0,90.0,90.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,6,0.0,0,90.0,0.0,Modification,2025-01-02
325,0.5,162.5,0.0,16.3,178.8,0.0,2.5,4.1,2.5,4.1,10,0.0,5,8.1,Cash,Dine In,Complimentary,11,0.0,2,178.8,0.0,Suspicious Content,2025-03-05
225,3.0,675.0,0.0,67.6,742.6,0.0,2.5,16.9,2.5,16.9,10,0.0,5,33.8,Cash,Dine In,Complimentary,6,0.0,2,742.6,0.0,Suspicious Content,2025-03-21
225,10.0,2250.0,0.0,225.1,2475.1,0.0,2.5,56.3,2.5,56.3,10,0.0,5,112.5,Cash,Dine In,Complimentary,30,0.0,2,2475.1,0.0,Suspicious Content,2025-01-22
225,2.0,450.0,0.0,0.0,450.0,450.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,1,0.0,2,450.0,0.0,Missing Data,2025-01-24
325,1.0,325.0,0.0,32.5,357.5,0.0,2.5,8.1,2.5,8.1,10,0.0,5,16.3,Cash,Dine In,Complimentary,3,0.0,2,357.5,0.0,Missing Data,2025-02-18
365,10.0,3650.0,0.0,365.1,4015.1,0.0,2.5,91.3,2.5,91.3,10,0.0,5,182.5,Cash,Dine In,Complimentary,30,0.0,2,4015.1,0.0,Modification,2025-03-25
85,1.0,85.0,0.0,0.0,85.0,85.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,0,0.0,0,85.0,0.0,Suspicious Content,2025-03-21
795,2.0,1590.0,0.0,0.0,1590.0,1590.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,35,0.0,2,1590.0,0.0,Duplication,2025-01-23
1255,1.0,1255.0,0.0,125.6,1380.6,0.0,2.5,31.4,2.5,31.4,10,0.0,5,62.8,Cash,Dine In,Complimentary,45,0.0,2,1380.6,0.0,Unusual Access,2025-03-04
185,4.0,740.0,0.0,74.0,814.0,0.0,2.5,18.5,2.5,18.5,10,0.0,5,37.0,Cash,Dine In,Complimentary,45,0.0,2,814.0,0.0,Suspicious Content,2025-02-12
350,0.5,175.0,0.0,8.8,183.8,0.0,2.5,4.4,2.5,4.4,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,183.8,0.0,Unusual Access,2025-03-07
295,4.0,1180.0,0.0,118.0,1298.0,0.0,2.5,29.5,2.5,29.5,10,0.0,5,59.0,Cash,Dine In,Complimentary,22,0.0,2,1298.0,0.0,Suspicious Content,2025-02-24
125,5.0,625.0,0.0,62.5,687.5,0.0,2.5,15.6,2.5,15.6,10,0.0,5,31.3,Cash,Dine In,Complimentary,40,0.0,2,687.5,0.0,Unusual Access,2025-01-24
245,3.0,735.0,0.0,73.6,808.6,0.0,2.5,18.4,2.5,18.4,10,0.0,5,36.8,Cash,Dine In,Complimentary,6,0.0,2,808.6,0.0,Modification,2025-01-20
85,1.0,85.0,0.0,8.5,93.5,0.0,2.5,2.1,2.5,2.1,10,0.0,5,4.3,Cash,Dine In,Complimentary,3,0.0,2,93.5,0.0,Missing Data,2025-04-26
545,8.0,4360.0,0.0,0.0,4360.0,4360.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,30,0.0,2,4360.0,0.0,Missing Data,2025-01-15
1450,1.0,1450.0,0.0,0.0,1450.0,1450.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,3,0.0,2,1450.0,0.0,Modification,2025-01-20
625,2.0,1250.0,0.0,62.6,1312.6,0.0,2.5,31.3,2.5,31.3,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,1312.6,0.0,Duplication,2025-04-10
95,3.0,285.0,0.0,28.5,313.5,0.0,2.5,7.1,2.5,7.1,10,0.0,5,14.3,Cash,Dine In,Complimentary,5,0.0,2,313.5,0.0,Duplication,2025-04-03
495,1.0,495.0,0.0,0.0,495.0,495.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,0,0.0,2,495.0,0.0,Suspicious Content,2025-04-10
125,3.0,375.0,0.0,0.0,375.0,375.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,20,0.0,2,375.0,0.0,Modification,2025-04-14
365,3.0,1095.0,0.0,0.0,1095.0,1095.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,32,0.0,2,1095.0,0.0,Suspicious Content,2025-02-01
150,1.0,150.0,0.0,15.3,165.3,0.0,2.5,3.9,2.5,3.9,10,0.0,5,7.5,Cash,Dine In,Complimentary,0,0.0,2,165.3,0.0,Suspicious Content,2025-04-28
70,20.0,1400.0,0.0,70.0,1470.0,0.0,2.5,35.0,2.5,35.0,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,1470.0,0.0,Suspicious Content,2025-01-30
365,7.0,2555.0,0.0,0.0,2555.0,2555.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,30,0.0,2,2555.0,0.0,Missing Data,2025-01-04
135,5.0,675.0,0.0,67.6,742.6,0.0,2.5,16.9,2.5,16.9,10,0.0,5,33.8,Cash,Dine In,Complimentary,35,0.0,2,742.6,0.0,Modification,2025-04-17
85,4.0,340.0,0.0,34.0,374.0,0.0,2.5,8.5,2.5,8.5,10,0.0,5,17.0,Cash,Dine In,Complimentary,6,0.0,2,374.0,0.0,Modification,2025-01-21
125,6.0,750.0,0.0,75.1,825.1,0.0,2.5,18.8,2.5,18.8,10,0.0,5,37.5,Cash,Dine In,Complimentary,35,0.0,2,825.1,0.0,Unusual Access,2025-03-29
365,5.0,1825.0,0.0,0.0,1825.0,1825.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,22,0.0,2,1825.0,0.0,Modification,2025-02-07
225,0.5,112.5,0.0,11.2,123.7,0.0,2.5,2.8,2.5,2.8,10,0.0,5,5.6,Cash,Dine In,Complimentary,0,0.0,2,123.7,0.0,Missing Data,2025-04-05
900,2.0,1800.0,0.0,270.0,2070.0,0.0,2.5,0.0,2.5,0.0,10,180.0,5,90.0,Cash,Dine In,Complimentary,0,0.0,2,2070.0,0.0,Unusual Access,2025-03-22
365,1.0,365.0,0.0,0.0,365.0,365.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,20,0.0,2,365.0,0.0,Modification,2025-03-12
1175,1.0,1175.0,0.0,0.0,1175.0,1175.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,3,0.0,2,1175.0,0.0,Modification,2025-03-06
295,7.0,2065.0,0.0,0.0,2065.0,2065.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,20,0.0,2,2065.0,0.0,Modification,2025-04-13
765,1.5,1147.5,0.0,114.8,1262.3,0.0,2.5,28.7,2.5,28.7,10,0.0,5,57.4,Cash,Dine In,Complimentary,3,0.0,2,1262.3,0.0,Duplication,2025-04-13
85,7.0,595.0,0.0,0.0,595.0,595.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,35,0.0,2,595.0,0.0,Suspicious Content,2025-03-16
350,2.0,700.0,0.0,70.0,770.0,0.0,2.5,17.5,2.5,17.5,10,0.0,5,35.0,Cash,Dine In,Complimentary,25,0.0,2,770.0,0.0,Unusual Access,2025-02-20
625,1.0,625.0,0.0,0.0,625.0,625.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,2,625.0,0.0,Modification,2025-02-20
495,1.0,495.0,0.0,0.0,495.0,495.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,5,0.0,2,495.0,0.0,Missing Data,2025-01-25
1935,2.0,3870.0,0.0,387.1,4257.1,0.0,2.5,96.8,2.5,96.8,10,0.0,5,193.5,Cash,Dine In,Complimentary,30,0.0,2,4257.1,0.0,Duplication,2025-01-10
70,7.0,490.0,0.0,49.1,539.1,0.0,2.5,12.3,2.5,12.3,10,0.0,5,24.5,Cash,Dine In,Complimentary,22,0.0,2,539.1,0.0,Missing Data,2025-04-27
135,4.0,540.0,0.0,54.0,594.0,0.0,2.5,13.5,2.5,13.5,10,0.0,5,27.0,Cash,Dine In,Complimentary,3,0.0,2,594.0,0.0,Suspicious Content,2025-02-06
195,2.0,390.0,0.0,39.1,429.1,0.0,2.5,9.8,2.5,9.8,10,0.0,5,19.5,Cash,Dine In,Complimentary,0,0.0,2,429.1,0.0,Unusual Access,2025-04-24
1255,1.0,1255.0,0.0,0.0,1255.0,1255.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,10,0.0,2,1255.0,0.0,Missing Data,2025-02-17
1255,2.5,3137.5,0.0,156.8,3294.3,0.0,2.5,78.4,2.5,78.4,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,3294.3,0.0,Unusual Access,2025-04-22
675,1.0,675.0,0.0,0.0,675.0,675.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,4,0.0,2,675.0,0.0,Missing Data,2025-03-14
365,3.0,1095.0,0.0,0.0,1095.0,1095.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,8,0.0,2,1095.0,0.0,Missing Data,2025-01-12
395,3.0,1185.0,0.0,118.5,1303.5,0.0,2.5,29.6,2.5,29.6,10,0.0,5,59.3,Cash,Dine In,Complimentary,22,0.0,2,1303.5,0.0,Duplication,2025-03-08
135,10.0,1350.0,0.0,135.1,1485.1,0.0,2.5,33.8,2.5,33.8,10,0.0,5,67.5,Cash,Dine In,Complimentary,35,0.0,2,1485.1,0.0,Missing Data,2025-04-11
350,1.0,350.0,0.0,52.5,402.5,0.0,2.5,0.0,2.5,0.0,10,35.0,5,17.5,Cash,Dine In,Complimentary,0,0.0,2,402.5,0.0,Duplication,2025-02-19
395,4.0,1580.0,0.0,158.0,1738.0,0.0,2.5,39.5,2.5,39.5,10,0.0,5,79.0,Cash,Dine In,Complimentary,22,0.0,2,1738.0,0.0,Modification,2025-01-03
525,3.0,1575.0,0.0,157.6,1732.6,0.0,2.5,39.4,2.5,39.4,10,0.0,5,78.8,Cash,Dine In,Complimentary,22,0.0,2,1732.6,0.0,Unusual Access,2025-03-21
425,8.0,3400.0,0.0,0.0,3400.0,3400.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,1,0.0,2,3400.0,0.0,Missing Data,2025-01-15
295,0.5,147.5,0.0,14.8,162.3,0.0,2.5,3.7,2.5,3.7,10,0.0,5,7.4,Cash,Dine In,Complimentary,1,0.0,2,162.3,0.0,Missing Data,2025-01-22
725,0.5,362.5,0.0,0.0,362.5,362.5,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,0,0.0,2,362.5,0.0,Duplication,2025-04-01
245,2.0,490.0,0.0,49.1,539.1,0.0,2.5,12.3,2.5,12.3,10,0.0,5,24.5,Cash,Dine In,Complimentary,35,0.0,2,539.1,0.0,Duplication,2025-02-15
85,6.0,510.0,0.0,0.0,510.0,510.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,30,0.0,2,510.0,0.0,Duplication,2025-02-27
85,5.0,425.0,0.0,43.7,468.7,0.0,2.5,11.2,2.5,11.2,10,0.0,5,21.3,Cash,Dine In,Complimentary,0,0.0,2,468.7,0.0,Duplication,2025-04-13
395,2.0,790.0,0.0,79.1,869.1,0.0,2.5,19.8,2.5,19.8,10,0.0,5,39.5,Cash,Dine In,Complimentary,10,0.0,2,869.1,0.0,Missing Data,2025-02-27
325,17.0,5525.0,0.0,552.5,6077.5,0.0,2.5,138.1,2.5,138.1,10,0.0,5,276.3,Cash,Dine In,Complimentary,40,0.0,2,6077.5,0.0,Suspicious Content,2025-01-18
375,1.0,375.0,0.0,37.6,412.6,0.0,2.5,9.4,2.5,9.4,10,0.0,5,18.8,Cash,Dine In,Complimentary,9,0.0,2,412.6,0.0,Unusual Access,2025-04-04
245,2.0,490.0,0.0,0.0,490.0,490.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,32,0.0,2,490.0,0.0,Modification,2025-01-22
395,1.0,395.0,0.0,39.6,434.6,0.0,2.5,9.9,2.5,9.9,10,0.0,5,19.8,Cash,Dine In,Complimentary,5,0.0,2,434.6,0.0,Missing Data,2025-02-14
70,4.0,280.0,0.0,28.0,308.0,0.0,2.5,7.0,2.5,7.0,10,0.0,5,14.0,Cash,Dine In,Complimentary,10,0.0,2,308.0,0.0,Suspicious Content,2025-01-21
775,1.0,775.0,0.0,77.6,852.6,0.0,2.5,19.4,2.5,19.4,10,0.0,5,38.8,Cash,Dine In,Complimentary,5,0.0,2,852.6,0.0,Suspicious Content,2025-04-12
185,2.0,370.0,0.0,37.1,407.1,0.0,2.5,9.3,2.5,9.3,10,0.0,5,18.5,Cash,Dine In,Complimentary,22,0.0,2,407.1,0.0,Suspicious Content,2025-03-28
125,1.0,125.0,0.0,0.0,125.0,125.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,32,0.0,2,125.0,0.0,Unusual Access,2025-03-16
85,7.0,595.0,0.0,59.6,654.6,0.0,2.5,14.9,2.5,14.9,10,0.0,5,29.8,Cash,Dine In,Complimentary,25,0.0,2,654.6,0.0,Duplication,2025-04-20
765,2.0,1530.0,0.0,153.1,1683.1,0.0,2.5,38.3,2.5,38.3,10,0.0,5,76.5,Cash,Dine In,Complimentary,7,0.0,2,1683.1,0.0,Unusual Access,2025-03-06
765,3.0,2295.0,0.0,0.0,2295.0,2295.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,2,2295.0,0.0,Duplication,2025-04-19
855,3.0,2565.0,0.0,0.0,2565.0,2565.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,20,0.0,2,2565.0,0.0,Duplication,2025-01-20
350,1.0,350.0,0.0,17.6,367.6,0.0,2.5,8.8,2.5,8.8,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,367.6,0.0,Unusual Access,2025-01-12
95,2.0,190.0,0.0,0.0,190.0,190.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,6,0.0,2,190.0,0.0,Duplication,2025-04-28
1450,1.0,1450.0,0.0,0.0,1450.0,1450.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,22,0.0,2,1450.0,0.0,Suspicious Content,2025-01-07
1935,0.5,967.5,0.0,96.8,1064.3,0.0,2.5,24.2,2.5,24.2,10,0.0,5,48.4,Cash,Dine In,Complimentary,0,0.0,2,1064.3,0.0,Suspicious Content,2025-04-21
395,3.0,1185.0,0.0,118.5,1303.5,0.0,2.5,29.6,2.5,29.6,10,0.0,5,59.3,Cash,Dine In,Complimentary,30,0.0,2,1303.5,0.0,Duplication,2025-03-29
775,1.0,775.0,0.0,77.6,852.6,0.0,2.5,19.4,2.5,19.4,10,0.0,5,38.8,Cash,Dine In,Complimentary,1,0.0,2,852.6,0.0,Unusual Access,2025-02-04
625,1.0,625.0,0.0,62.5,687.5,0.0,2.5,15.6,2.5,15.6,10,0.0,5,31.3,Cash,Dine In,Complimentary,0,0.0,2,687.5,0.0,Suspicious Content,2025-04-20
855,4.0,3420.0,0.0,342.0,3762.0,0.0,2.5,85.5,2.5,85.5,10,0.0,5,171.0,Cash,Dine In,Complimentary,45,0.0,2,3762.0,0.0,Duplication,2025-05-01
1255,5.0,6275.0,0.0,313.8,6588.8,0.0,2.5,156.9,2.5,156.9,10,0.0,5,0.0,Cash,Pick Up,Complimentary,0,0.0,0,6588.8,0.0,Duplication,2025-04-21
395,2.0,790.0,0.0,0.0,790.0,790.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,33,0.0,2,790.0,0.0,Suspicious Content,2025-02-06
525,2.0,1050.0,0.0,105.1,1155.1,0.0,2.5,26.3,2.5,26.3,10,0.0,5,52.5,Cash,Dine In,Complimentary,13,0.0,2,1155.1,0.0,Suspicious Content,2025-04-15
795,3.0,2385.0,0.0,238.5,2623.5,0.0,2.5,59.6,2.5,59.6,10,0.0,5,119.3,Cash,Dine In,Complimentary,13,0.0,2,2623.5,0.0,Modification,2025-03-18
295,4.0,1180.0,0.0,118.0,1298.0,0.0,2.5,29.5,2.5,29.5,10,0.0,5,59.0,Cash,Dine In,Complimentary,30,0.0,2,1298.0,0.0,Modification,2025-03-09
325,5.0,1625.0,0.0,162.5,1787.5,0.0,2.5,40.6,2.5,40.6,10,0.0,5,81.3,Cash,Dine In,Complimentary,40,0.0,2,1787.5,0.0,Missing Data,2025-03-06
365,3.0,1095.0,0.0,0.0,1095.0,1095.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,33,0.0,2,1095.0,0.0,Modification,2025-02-28
165,5.0,825.0,0.0,0.0,825.0,825.0,2.5,0.0,2.5,0.0,10,0.0,5,0.0,Cash,Dine In,Complimentary,25,0.0,2,825.0,0.0,Duplication,2025-01-27
